Occupation,standard,idfobject,Name,objectfield,Value,Comment
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0076,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0152,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Exponent,0.7,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Exponent,0.7,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Exponent,0.7,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Exponent,0.7,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.00084,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.00336,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0084,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0168,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Exponent,0.7,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Exponent,0.7,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Exponent,0.7,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Exponent,0.7,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.012,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.024,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.036,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.06,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.14,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.28,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.42,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.7,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.168,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.336,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.504,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.84,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.02,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.04,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.06,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.1,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.212,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.424,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.636,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Coefficient_at_Reference_Conditions,1.06,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.024,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.048,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.072,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.12,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.032,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.064,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.096,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.16,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.036,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.072,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.108,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.18,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.04,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.08,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.12,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.2,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_35,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.044,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_35,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.088,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_35,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.132,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_35,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.22,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_35,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_35,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_35,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_35,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_36,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.048,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_36,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.096,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_36,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.144,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_36,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.24,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_36,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_36,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_36,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_36,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_37,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.052,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_37,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.104,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_37,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.156,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_37,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.26,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_37,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_37,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_37,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_37,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_38,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.068,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_38,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.136,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_38,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.204,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_38,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.34,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_38,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_38,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_38,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_38,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_39,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.072,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_39,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.144,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_39,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.216,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_39,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.36,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_39,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_39,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_39,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_39,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_40,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.076,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_40,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.152,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_40,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.228,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_40,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.38,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_40,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_40,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_40,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_40,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_41,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.084,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_41,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.168,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_41,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.252,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_41,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.42,
SchoolPrimary,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_41,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_41,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_41,Air_Mass_Flow_Exponent,0.75,
SchoolPrimary,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_41,Air_Mass_Flow_Exponent,0.75,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.0002,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.0006,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
SchoolSecondary,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.0018,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
SchoolSecondary,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.66,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
SchoolSecondary,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
SchoolSecondary,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
SchoolSecondary,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
SchoolSecondary,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
SchoolSecondary,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
SchoolSecondary,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
SchoolSecondary,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
SchoolSecondary,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
SchoolSecondary,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
SchoolSecondary,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
SchoolSecondary,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
